Lineage,Superorder,Orders_Scientific_Name_50MYA,Family.Scientific.Name,Scientific.Name,English.Name,NCBI.taxon.ID,Status,Assembly.ID,Sex.chromosomes.main.haploptype,sex,Accession_num_main_haplotype,RefSeq.annotation.main.haplotype,Accession_nums_other_high_quality_haplotypes,Assembly.tech,Assembly.Size,Num_of_contigs,CITES,Main.project,Second.project,Expected_sex_chromosomes,Hetergametic_Sequenced,Sexual.system,Sex_Chromosome_System_Karyotype,Genotypic,Environmental_SD,Assembled_PAR,Neo_Sex_Chr,Notes,FurtherInvestigation,Tried_KmerApproach,Validated_KmerApproach,PututativeSexChrs_IDed_KmerApproach,NotValidated_Kmer_Reason,DotPlots,Kmer.Notes,Mirror.Plot.comments,Tried_HalfDeep,Validated_HalfDeep,HalfDeep_Super_Sca_.50.,assemblyLevel,collection_date,geo_loc_name,sequencingTech,genomeCoverage,totalNumberOfChromosomes
Birds,Caprimulgimorphae,Apodiformes (Apodidae),Apodidae,Apus apus,common swift,8895,4,bApuApu2,Has Z and W,F,GCA_020740795.1,GCF_020740795.1,,"CLR, FALCON unzip","1,100,378,261",366,,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,N,,,,,,,,,,,Y,,28_100% | Z_96% | 27_85% | W_74.8% | 21_68.2% | 24_67.1% | 25_65% | 23_63.9% | 26_56.2%,Chromosome,6/7/17,Germany:Tutzing,PacBio Sequel I CLR; Bionano Genomics DLS; Arima Genomics Hi-C; 10X Genomics linked reads,103.36,31
Birds,Caprimulgimorphae,Trochiliformes,Trochilidae,Heliangelus exortis,tourmaline sunangel,472823,,bHelExo1,Has Z and W,F,GCA_036169615.1,GCF_036169615.1,GCA_036172335.1,"HiFi, Hifiasm Hi-C phasing","1,049,650,714",568,,Individual,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,Y,Y,NA,,Heliangelus_exortis_dotPlot_kmers_v2.1.pdf,,,Y,,Z_98.8% | W_82.2% | 27_69.5%,Chromosome,10/19/20,"Colombia: Parque Verde Y Agua, Fusagasuga, Cundinamarca",PacBio Sequel II HiFi; Arima Hi-C v2,47,33
Birds,Caprimulgimorphae,Caprimulgiformes (Aegothelidae),Aegothelidae,Aegotheles albertisi,mountain owlet-nightjar,48277,4,bAegAlb1,Has Z and W,F,GCA_039906565.1,,GCA_039906465.1,"HiFi, Hifiasm Hi-C phasing","1,167,497,019","1,031",,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,Y,Y,NA,,Aegotheles_albertisi_dotPlot_kmers_v2.1.pdf,,,Y,,35_98.6% | Z_97.4% | 30_94.3% | 28_86.5% | 31_78.9% | 34_71.7% | 32_71.2% | 37_64.7% | 25_64.6% | 29_62.7% | 33_60.9% | 24_51.9%,Chromosome,11/14/19,Papua New Guinea: Northern Province,PacBio Revio HiFi; Arima Hi-C v2,43.2,39
Birds,Caprimulgimorphae,Caprimulgiformes (Caprimulgidae),Caprimulgidae,Caprimulgus europaeus,Eurasian nightjar,111811,4,bCapEur3,Has Z and W,F,GCA_907165065.1,,,"CLR II, FALCON unzip","1,177,791,212",274,,DToL,VGP,ZW,Y,gonochorous,ZW,female heterogametic,No,N,,,,,,,,,,,Y,,W_100% | Z_97.1%,Chromosome,5/4/19,Italy,"PacBio,Illumina,Arima2",87,37
Birds,Caprimulgimorphae,Apodiformes (Hemiprocnidae),Hemiprocnidae,Hemiprocne comata,whiskered treeswift,243314,4,bHemCom1,Has Z and W,F,GCA_020745705.1,,,"CLR I, FALCON unzip","1,164,813,063",364,,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,N,,,,,,,,,,,Y,,Z_92.1% | W_85.3%,Chromosome,5/10/89,"Philippines: Cagayan, Luzon Island (Barrio Via Sitio Hot Springs Baggao Mun.)",PacBio Sequel I CLR; Illumina NovaSeq; Bionano Genomics DLS; Arima Genomics Hi-C,80.12,31
Birds,Caprimulgimorphae,Caprimulgiformes (Podargidae),Podargidae,Podargus strigoides,tawny frogmouth,8905,4,bPodStr1,Has Z and W,F,GCA_028020825.1,,,"HiFi, Hifiasm solo","1,271,141,449","1,241",,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,Female: https://www.ncbi.nlm.nih.gov/datasets/genome/GCA_028020825.1/ (now fixed in Freeze spreadsheet),Y,,,,,,,,Y,,39_100% | 42_100% | W_98% | Z_81.7% | 43_75.9% | 38_52.9%,Chromosome,4/19/20,Australia: Taratonga zoo,PacBio Sequel II HiFi; Bionano Genomics DLS; Arima Hi-C v2,27.7,45
Birds,Caprimulgimorphae,Trochiliformes,Trochilidae,Phaethornis superciliosus,long-tailed hermit,46513,,bPhaSup1,Has Z only,M,GCA_023637945.2,,,"CLR I, FALCON unzip","1,020,112,811",207,,Individual,,ZZ,N,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,34_100% | 30_74.5%,Chromosome,,Brazil: Gunma Ecological Park,PacBio Sequel II CLR; 10X Genomics linked reads; Arima Genomics Hi-C (v2); Bionano Genomics DLS,85,36
Amphibians,Caudata,Salamandroidea > (Ambystomatidae),Ambystomatidae,Ambystoma mexicanum x Ambystoma tigrinum,axolotl,8296/8305,4,aAmbMet2,Has W (Chr9),F,GCA_040938575.1,GCF_040938575.1,GCA_002915635.3,"HiFi, HiFiasm solo","29,117,848,270","2,315",,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,Where is Z?,Y,,,,,,,,N,,NA,,,,,,
Amphibians,Caudata,Salamandroidea > (Salamandridae),Salamandridae,Lissotriton helveticus,palmate newt,256425,,aLisHel1,No,M,GCA_964261635.1,,,"HiFi, HiFiasm solo","23,170,028,842","5,693",,DToL,,UN,UN,gonochorous,UN,UN,No,,,,,,,,,,,,Y,,5_2_59%,Chromosome,7/20/21,United Kingdom,"PacBio,Arima2",27,17
Amphibians,Caudata,Salamandroidea > (Salamandridae),Salamandridae,Lissotriton vulgaris,common newt,8324,,aLisVul1,No,F,GCA_964263255.1,,,"HiFi, HiFiasm solo","24,226,223,864","19,295",,DToL,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,4_2_58.5%,Chromosome,6/9/21,United Kingdom,"PacBio,Arima2",34,16
Amphibians,Caudata,Salamandroidea > (Salamandridae),Salamandridae,Pleurodeles waltl,Iberian ribbed newt,8319,4,aPleWal1,No,F,GCA_026652325.1,,,"HiFi, HiFiasm solo","20,300,798,037","1,189",,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,MT_100%,Chromosome,,,PacBio Sequel; Illumina NovaSeq,40,16
Amphibians,Caudata,Salamandroidea > (Salamandridae),Salamandridae,Triturus cristatus,warty newt,8323,,aTriCri1,No,F,GCA_964204655.1,,,"HiFi, HiFiasm solo","22,324,616,549","6,001",,DToL,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,1_1_85.9%,Chromosome,6/10/22,United Kingdom,"PacBio,Arima2",36,17
Invertebrates,Cephalochordata,Amphioxiformes,Branchiostomatidae,Branchiostoma belcheri,belcher's lancelet,7741,,iBraBel1,No,UN,GCA_019207075.1,,,"CLR, TrioCanu variation","405,532,174",187,,VGP,,ZW or ZZ,UN,gonochorous,ZW,female heterogametic,No,,,https://www.pnas.org/doi/10.1073/pnas.2201504120,,,,,,,,,N,,NA,Chromosome,,,PacBio Sequel,43,20
Invertebrates,Cephalochordata,Amphioxiformes,Branchiostomatidae,Branchiostoma floridae,Florida amphioxus,7739,,iBraFlo1,No,UN,GCA_015852565.1,,,"CLR, TrioCanu variation","490,782,628",509,,VGP,,ZW or ZZ,UN,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,no halfdeep,Chromosome,,,PacBio Sequel,48,19
Invertebrates,Cephalochordata,Amphioxiformes,Branchiostomatidae,Branchiostoma lanceolatum,European lancelet,7740,4,klBraLanc5,No,F,GCA_035083965.1,,"GCA_035149815.1, GCA_964187965.1","HiFi, Hifiasm Hi-C phasing","458,287,516",137,,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,Y,N,In_progress,No outlier,Branchiostoma_lanceolatum_dotPlot_kmers_v2.1.pdf,chr17,,Y,N; no HalfDeep Super sca.,,Chromosome,5/7/19,Italy,PacBio Sequel II HiFi; Arima Hi-C v2,87.25,19
Fishes,Chondrichthyes (Cartilaginous Fishes),Rhinopristiformes,Pristidae,Pristis pectinata,smalltooth sawfish,685728,4,sPriPec2,Has X only,F,GCA_009764475.2,GCF_009764475.1,,"CLR I, FALCON unzip","2,267,857,790",871,,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,,likely XY system,,,,,,,,,Y,,no halfdeep,Chromosome,8/1/18,"USA: Tennessee Reef, Florida",PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,61.91,46
Fishes,Chondrichthyes (Cartilaginous Fishes),Rajiformes,Rajidae,Amblyraja radiata,thorny skate,386614,4,sAmbRad1,Has X only,F,GCA_010909765.2,GCF_010909765.2,,"CLR, Canu","2,558,784,953","4,672",,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,?; ray specific? X on high halfdeep proportion,46_85% | 41_77.2% | X_74.7% | 49_68.5% | 39_59.2% | 45_57.1% | 38_51.3%,Chromosome,9/18/17,USA:Gulf of Main,PacBio Sequel; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,128.24,49
Fishes,Chondrichthyes (Cartilaginous Fishes),Lamniformes,Alopiidae,Carcharodon carcharias,great white shark,13397,4,sCarCar2,Has X and Y,M,GCA_017639515.1,GCF_017639515.1,,"CLR I, FALCON unzip","4,286,311,191","3,358",,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,N,,,,,,,,,,,Y,,X_89.5% | Y_78% | 38_53.6%,Chromosome,1/30/19,USA,PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,66.84,42
Fishes,Chondrichthyes (Cartilaginous Fishes),Orectolobiformes,Hemiscylliidae,Hemiscyllium ocellatum,epaulette shark,170820,4,sHemOce1,Has X and Y,M,GCA_020745735.1,GCF_020745735.1,GCA_020745765.1,"CLR II, TrioCanu","3,983,483,121","5,667",,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,N,,,,,,,,,,,Y,,X_99.8% | Y_76.5%,Chromosome,1/2/19,"Australia: Clayton, Melbourne, Victoria",PacBio Sequel II CLR; Illumina NovaSeq; Bionano Genomics DLS; Arima Genomics Hi-C v1,148.57,54
Fishes,Chondrichthyes (Cartilaginous Fishes),Myliobatiformes,Mobulidae,Mobula birostris,Atlantic manta ray,1983395,,sMobBir1,Has X only,F,GCA_030028105.1,GCF_030028105.1,GCA_030035685.1,"HiFi, Hifiasm Hi-C phasing","4,014,635,230","6,525",,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,,likely XY system,,Y,N,NA,hap quality; homogametic sex,Mobula_birostris_dotPlot_kmers_v2.1.pdf,,,Y,?; ray specific? X on intermediate halfdeep proportion (27.6%),13_83.1% | 28_72.4%,Chromosome,5/7/10,"USA: Marineland, Florida",PacBio Sequel II HiFi; Arima Hi-C v2,32,33
Fishes,Chondrichthyes (Cartilaginous Fishes),Myliobatiformes,Dasyatidae,Hypanus sabinus,Atlantic stingray,79690,4,sHypSab1,"Has X1, X2, and Y",M,GCA_030144855.1,GCF_030144855.1,GCA_030144785.1,"HiFi, Hifiasm Hi-C phasing","4,044,886,845","4,638",,VGP,,"X1, X2, and Y",Y,gonochorous,complex XY,male heterogametic,No,N,?,,,Y,Y,NA,,Hypanus_sabinus_dotPlot_kmers_v2.1.pdf,,,Y,Y,SUPER_X2_0.98 | SUPER_X1_0.97 | SUPER_Y_0.87 | SUPER_31_0.57,Chromosome,5/19/21,"USA: Gulf of Mexico, near St Vincent Island, Florida",PacBio Sequel II HiFi; Arima Hi-C v2,34.2,35
Fishes,Chondrichthyes (Cartilaginous Fishes),Orectolobiformes,Stegostomatidae,Stegostoma tigrinum,zebra shark,3053191,,sSteTig4,Has X (where is Y? male),M,GCA_030684315.1,GCF_030684315.1,GCA_030684295.1,"HiFi, Hifiasm Hi-C phasing","3,198,515,386","1,994",,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,,X_97.2%,Chromosome,1/1/06,Australia: Northern coast,PacBio Sequel II HiFi; Arima Hi-C v2; Bionano Genomics DLS,48.69,51
Fishes,Chondrichthyes (Cartilaginous Fishes),Hexanchiformes,Hexanchidae,Heptranchias perlo,sharpnose sevengill shark,212740,4,sHepPer1,Has X only,F,GCA_035084215.1,GCF_035084215.1,GCA_035084135.1,"HiFi, Hifiasm Hi-C phasing","3,249,935,392","3,714",,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,,,,Y,N,In_progress,hap quality,Heptranchias_perlo_dotPlot_kmers_v2.1.pdf,"chr3 chr8, chr10, chr12, chr38 --> How did X get annotated?",,Y,?; shark specific? X on intermediate halfdeep proportion (31%),44_87.3% | 45_79.8% | 43_70.1% | 42_69.9% | 35_66.8% | 39_55.4%,Chromosome,11/8/02,Japan: Okinawa Island,PacBio Sequel II HiFi; Arima Hi-C v2,60,46
Fishes,Chondrichthyes (Cartilaginous Fishes),Heterodontiformes,Heterodontidae,Heterodontus francisci,horn shark,7792,4,sHetFra1,Has X only,F,GCA_036365525.1,GCF_036365525.1,GCA_036365495.1,"HiFi, Hifiasm Hi-C phasing","5,196,885,747","4,286",,VGP,,XX,N,gonochorous,XY,male heterogametic,No,,,These XX are potentially mislabeled; signal from HalfDeep and SVbyEye plot,Y,Y,N,In_progress,hap quality,Heterodontus_francisci_dotPlot_kmers_v2.1.pdf,"chr21, chr8, chr29, chr29, --> How did X get annotated?",,Y,?; shark specific? X on intermediate halfdeep proportion (41%),49_65.5% | 48_62.6% | 46_61.6% | 44_60.3%,Chromosome,2/21/21,"USA: Port of Long Beach, California",PacBio Sequel,35.7,51
Fishes,Chondrichthyes (Cartilaginous Fishes),Torpediniformes,Narcinidae,Narcine bancroftii,lesser electric ray,1343680,4,sNarBan1,Has X and Y,M,GCA_036971445.1,GCF_036971445.1,GCA_036971175.1,"HiFi, Hifiasm Hi-C phasing","3,328,453,053","2,039",,VGP,,UN,UN,gonochorous,UN,UN,No,,,,,Y,New,12; male heterogametic,,Narcine_bancroftii_dotPlot_kmers_v2.1.pdf,,,Y,,12_51.6%,Chromosome,10/3/20,"USA: Apalachee Bay near Panacea, Florida",PacBio Sequel II HiFi; Arima Hi-C v2,50,14
Fishes,Chondrichthyes (Cartilaginous Fishes),Pristiophoriformes,Pristiophoridae,Pristiophorus japonicus,Japanese sawshark,55135,4,sPriJap1,Has X and Y,M,GCA_044704955.1,GCF_044704955.1,GCA_044704965.1,"HiFi, Hifiasm Hi-C phasing","5,923,050,865","10,302",,VGP,,XY,Y,gonochorous,XY,male heterogametic,No,,,,,Y,Y,"chr9, chr6 (neo?)",,Pristiophorus_japonicus_dotPlot_kmers_v2.1.pdf,"XY, also look at chr9, chr6",,Y,,X_99% | Y_84% | 23_73.7% | 32_66.8% | 29_65.9% | 31_56.4%,Chromosome,10/25/21,Japan: Okinawa,PacBio Revio HiFi; Arima Hi-C v2,43.2,35
Fishes,Chondrichthyes (Cartilaginous Fishes),Carcharhiniformes,Scyliorhinidae,Scyliorhinus canicula,small-spotted catshark,7830,4,sScyCan1,Has X only,F,GCA_902713615.2,GCF_902713615.1,,"CLR II, FALCON unzip","4,220,389,930","7,773",,Sanger 25G,,XX,N,gonochorous,XY,male heterogametic,No,,,,,N,NA,NA,Alt hap not chromosome level,,,,Y,N; sex mislabeling? (Fully haploid-lvl X),X_97% | 29_59.7%,Chromosome,,,"PacBio,Illumina,BioNano,HiC",63,31
Fishes,Chondrichthyes (Cartilaginous Fishes),Lamniformes,Alopiidae,Cetorhinus maximus,basking shark,57982,,sCetMax3,Has X only,F,GCA_964194155.1,,GCA_964194165.1,"HiFi, Hifiasm Hi-C phasing","3,993,866,540","7,866",,DToL,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,Y,,Chromosome,9/15/22,United Kingdom,"PacBio,Arima2",34,39
Fishes,Chondrichthyes (Cartilaginous Fishes),Chimaeriformes,Chimaeridae,Hydrolagus colliei,spotted ratfish,7873,4,sHydCol1,No,M,GCA_035084275.1,,GCA_035084065.1,"HiFi, Hifiasm Hi-C phasing","1,003,172,678","2,484",,VGP,,UN,UN,gonochorous,UN,UN,UN,,,,,Y,N,N,No outlier,Hydrolagus_colliei_dotPlot_kmers_v2.1.pdf,,,Y,,35_100% | 33_96.1% | 36_95% | 38_93.8% | 37_93.6% | 27_89.3% | 24_87.5% | 32_86.6% | 26_84.6% | 29_80.7% | 19_75.5% | 40_73.8% | 23_71.6% | 25_70.5% | 20_66.9% | 31_66.2% | 30_60.3% | 17_60.2% | 21_58.5% | 12_55.7% | 39_52.5%,Chromosome,4/29/22,"USA: San Juan Island, Washington",PacBio Sequel II HiFi; Arima Hi-C v2,64,40
Fishes,Chondrichthyes (Cartilaginous Fishes),Heterodontiformes,Heterodontidae,Heterodontus portusjacksoni,Port Jackson shark,7793,,sHetPor1,,,,,,"HiFi, Hifiasm Hi-C phasing",,,,Minderoo OceanOmics,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,
Fishes,Chondrichthyes (Cartilaginous Fishes),Lamniformes,Odontaspididae,Carcharias taurus,sand tiger shark,1810,,sCarTau1,,,,,,,,,,VGP,,,,NA,NA,NA,NA,,,,,,,,,,,,,,,,,,,,
Fishes,Chondrichthyes (Cartilaginous Fishes),Orectolobiformes,Orectolobidae,Orectolobus wardi,Northern wobbegong,582430,,sOreWar1,,,,,,,,,,Minderoo OceanOmics,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fishes,Chondrichthyes (Cartilaginous Fishes),Myliobatiformes,Potamotrygonidae,Potamotrygon marinae,gold dust stingray,2803083,,sPotMar1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fishes,Chondrichthyes (Cartilaginous Fishes),Rajiformes,Rajidae,Raja brachyura,blonde ray,223862,,sRajBra1,Has X only,F,GCA_963514005.1,,,"HiFi, Hifiasm solo","2,700,467,673","3,916",,DToL,,XX,N,gonochorous,XY,male heterogametic,No,,,,,,,,,,,,Y,?; ray specific? X on intermediate halfdeep proportion (46%),no halfdeep,Chromosome,10/13/21,United Kingdom,"PacBio,Arima2",33,49
Fishes,Chondrichthyes (Cartilaginous Fishes),Squaliformes,Squalidae,Squalus suckleyi,Pacific spiny dogfish,7797,3,sSquSuc3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fishes,Chondrichthyes (Cartilaginous Fishes),Carcharhiniformes,Triakidae,Galeorhinus galeus,school shark,86063,,sGalGal3,,,,,,,,,,Minderoo OceonOmics,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fishes,Chondrichthyes (Cartilaginous Fishes),Carcharhiniformes,Triakidae,Mustelus asterias,starry smooth-hound shark,112232,,sMusAst1,Has X (sex unknown),UN,GCA_964213995.1,,GCA_964214025.1,"HiFi, Hifiasm Hi-C phasing","3,679,774,521","8,903",,DToL,,XX or XY,UN,gonochorous,XY,male heterogametic,No,,,How was X annotated?,Y,,,,,,,,Y,N; Haploid lvl X,SUPER_X_1.00 | SUPER_30_0.66 | SUPER_33_0.61,Chromosome,4/1/23,United Kingdom,"PacBio,Arima2",35,34
Birds,Columbea,Columbiformes,Columbidae,Caloenas nicobarica,Nicobar pigeon,187106,,bCalNic1,Has Z only,M,GCA_036013445.1,GCF_036013445.1,GCA_036010745.1,"HiFi, Hifiasm Hi-C phasing","1,285,851,275",924,,Colossal,,ZZ,N,gonochorous,ZW,female heterogametic,No,,Y,,,Y,Y,NA,,Caloenas_nicobarica_dotPlot_kmers_v2.1.pdf,,,Y,,30_83.4% | 28_80.8% | 33_50.9%,Chromosome,5/5/23,"USA: Bronx Zoo, New York",PacBio Sequel II HiFi; Arima Hi-C v2,68,40
Birds,Columbea,Columbiformes,Columbidae,Columba livia,rock dove,8932,,bColLiv1,Has Z and W,F,GCA_036013475.2,GCF_036013475.1,"GCA_036010775.2, GCA_032719375.1","HiFi, Hifiasm + Trio phasing","1,325,583,311","1,119",,Revive & Restore,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,Y,Y,NA,,Columba_livia_dotPlot_kmers_v2.1.pdf,,,Y,,W_100% | Z_99.7% | 28_99.1% | 29_98.3% | 35_61.2% | 23_58.2% | 30_51.5%,Chromosome,3/29/23,"USA: Davis, CA",PacBio Sequel II HiFi; Arima Hi-C v2,55,41
Birds,Columbea,Columbiformes,Columbidae,Patagioenas fasciata,band-tailed pigeon,372321,,bPatFas1,Has Z and W,F,GCA_037038585.2,GCF_037038585.1,GCA_036971685.2,"HiFi, Hifiasm Hi-C phasing","1,410,058,165",672,,Revive & Restore,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,30_63.4% | 28_57.5%,Chromosome,8/25/22,"USA: Massapequa, NY",PacBio Sequel II HiFi; Oxford Nanopore PromethION; Arima Hi-C v2; Bionano Genomics DLS,66,41
Birds,Columbea,Columbiformes,Columbidae,Nesoenas mayeri,pink pigeon,187126,,bNesMay2,Has Z and W,F,GCA_963082525.1,,,"HiFi, HiFiasm solo","1,183,271,950",652,,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,N,,,,,,,,,,,Y,,Z_97.3% | W_90.1% | 37_76.3% | 31_65.7%,Chromosome,3/19/21,United Kingdom,"PacBio,Arima2",32,40
Birds,Columbea,Columbiformes,Columbidae,Streptopelia decaocto,Eurasian collared-dove,177147,,bStrDea1,Has Z only,M,GCA_964273445.1,,GCA_964273585.1,"HiFi, Hifiasm Hi-C phasing","1,290,939,990","3,146",,DToL,,ZZ,N,gonochorous,ZW,female heterogametic,No,,,Male: https://www.ncbi.nlm.nih.gov/biosample?LinkName=bioproject_biosample_all&from_uid=1168819 (now fixed in freeze spreadsheet),Y,Y,Y,NA,,Streptopelia_decaocto_dotPlot_kmers_v2.1.pdf,,,Y,,29_66.3% | 24_64.3% | 26_59.1%,Chromosome,9/21/22,United Kingdom,"PacBio,Arima2",52,33
Birds,Columbea,Columbiformes,Columbidae,Streptopelia turtur,European turtle dove,177155,4,bStrTur1,Has Z and W,F,GCA_901699155.2,,,"CLR II, FALCON unzip","1,178,816,852","1,246",,Sanger 25G,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,W_100% | Z_99.2% | 23_83.2% | 25_70% | 28_68.3% | 27_50.9%,Chromosome,,,"PacBio,Illumina,BioNano,Arima",44,33
Birds,Columbea,Phoenicopteriformes,Phoenicopteridae,Phoenicopterus ruber,American flamingo,9217,4,bPhoRub2,Has Z and W,F,GCA_009819775.1,,,"CLR I, FALCON unzip","1,246,226,932",370,,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,W_95.8% | Z_87.5% | 30_58.2%,Chromosome,2008,Denmark: Copenhagen Zoo,PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,61.27,33
Birds,Columbea,Podicipediformes,Podicipedidae,Aechmophorus clarkii,Clark’s grebe,190660,3,bAecCla1,,,,,,,,,,VGP,,,,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,,,,,,,,,
Birds,Columbea,Pterocliformes,Pteroclidae,Pterocles gutturalis,yellow-throated sandgrouse,240206,4,bPteGut1,Has Z only,M,GCA_009769525.1,,,"CLR I, FALCON unzip","1,127,422,757",331,,VGP,,ZZ,N,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,34_78.7%,Chromosome,,Tanzania,PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,70.94,36
Birds,Core landbirds,Passeriformes (Oscines),Turdidae,Poecile atricapillus,black-capped chickadee,48891,,bPoeAtr1,Has Z and W,F,GCA_030490865.1,GCF_030490865.1,GCA_030490855.1,"HiFi, Hifiasm Hi-C phasing","1,251,133,642",710,,Vocal learning,,ZW,Y,gonochorous,ZW,female heterogametic,No,,Y,,,Y,Y,NA,,Poecile_atricapillus_dotPlot_kmers_v2.1.pdf,,,Y,,39_100% | Z_99.5% | W_98.1% | 35_79.2% | 33_76.2% | 36_73% | 26_72.3% | 38_57.7% | 31_57.1% | 37_55.6% | 27_54.2% | 34_54.2% | 19_52.2%,Chromosome,5/18/18,"USA: Rockefeller University Field Research Center, Millbrook, New York",PacBio Sequel II HiFi; Bionano DLS; Arima Hi-C v2,40,41
Birds,Core landbirds,Psittaciformes,Strigopidae,Strigops habroptilus,kakapo,2489341,4,bStrHab1,Has Z and W,F,GCA_004027225.2,GCF_004027225.2,,"RSII, FALCON unzip","1,148,597,545",456,,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,Z_99.4% | W_98.1% | 23_89.8% | 22_72.2% | 19_55.3% | 20_54.9%,Chromosome,4/13/13,New Zealand: Anchor Island,PacBio RSII; 10X Genomics linked reads; Bionano Genomics DLS; Arima Genomics HiC,76.1,25
Birds,Core landbirds,Passeriformes (Oscines),Corvidae,Corvus moneduloides,New Caledonian crow,1196302,,bCorMon1,Has Z and W,F,GCA_009650955.1,GCF_009650955.1,,"CLR I, FALCON unzip","1,112,734,094",394,,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,N,,,,,,,,,,,Y,,Z_98.6% | 34_94% | W_91%,Chromosome,10/17/18,New Caledonia: near Bourail,PacBio Sequel I; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,62.08,36
Birds,Core landbirds,Passeriformes (Oscines),Sylviidae,Sylvia atricapilla,European blackcap,48155,,bSylAtr1,Has Z and W,F,GCA_009819655.1,GCF_009819655.1,,"CLR I, FALCON unzip","1,066,786,587",602,,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,,,,,,,,,,,,Y,,Z_98% | W_94%,Chromosome,8/2/17,Spain: Tarifa,PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,66.29,35
Birds,Core landbirds,Passeriformes (Oscines),Turdidae,Catharus ustulatus,Swainson's thrush,91951,,bCatUst1,Has Z and W,F,GCA_009819885.2,GCF_009819885.2,,"CLR I, FALCON unzip","1,131,616,530",589,,VGP,,ZW,Y,gonochorous,ZW,female heterogametic,No,N,,,,,,,,,,,Y,,32_99.6% | 34_94.7% | Z_93.4% | W_92.8% | 33_91.9% | 40_88.9% | 37_84.8% | 39_78.5% | 35_72.8%,Chromosome,7/15/18,Canada: Kamloops,PacBio Sequel I CLR; Illumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,60.58,41
Birds,Core landbirds,Passeriformes (Suboscines),Pipridae,Chiroxiphia lanceolata,lanced-tailed manakin,296741,4,bChiLan1,Has Z and W,F,GCA_009829145.1,GCF_009829145.1,,"CLR I, FALCON unzip","1,089,631,598",299,,VGP,RCN Manakin,ZW,Y,gonochorous,ZW,female heterogametic,No,N,,,,,,,,,,,Y,,Z_99.2% | W_85.7%,Chromosome,4/14/17,Panama: Isla Boca Btava,PacBio Sequel I CLR; llumina NovaSeq; Arima Genomics Hi-C; Bionano Genomics DLS,67.75,35
